epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,9.999013075636805e-05,1.1098665964542602,0.013274267081069062,1.0020886280457786,0.012722647117393777,0.012722647924354968
1,9.996052735444863e-05,0.9762633810846173,0.06313053138951212,0.936440520007495,0.22114135822336423,0.343309162770611
